id,name,content,summarization,scope,task_nlp,Matched Corpus Names,theme,categories
9990,script_74696,"该脚本主要针对印度Kaushambi地区的黑豆种植面积进行了分析和可视化，包括以下主要内容：

1. 导入了Kaushambi地区的聚类影像和相关地理数据。
2. 通过聚类影像提取了黑豆种植点的类别，并导出了相关统计数据。
3. 计算了黑豆种植面积，并进行了投影和缩放处理。
4. 导入了Sentinel-2影像数据，并计算了增强植被指数（EVI）。
5. 根据EVI数据，计算了黑豆的产量，并进行了可视化展示。
6. 对产量进行了分类，并生成了相应的图例进行可视化展示。

这个脚本主要用于分析Kaushambi地区的黑豆种植面积和产量情况，并通过可视化展示了相关数据。","该文段总结如下：
使用MODIS数据分析2016-2020年印度Kharif季节8-12月的植被覆盖变化，得出每种作物的叶面积指数（LAI）平均值。研究结果可为农业和环境管理提供重要信息。","(1) 时间范围：无
(2) 地理范围：印度Kaushambi地区
(3) 主题任务：黑豆种植面积分析",稻田生长情况分析,农田干旱情况分析,4,农作物生长状况评估/预测
9991,script_74776,"该脚本主要针对印度Prakasam地区的稻田种植进行了分析和可视化，包括以下主要内容：

1. 导入了印度Prakasam地区的地理数据和土地利用/土地覆盖数据。
2. 使用MODIS和Sentinel-2数据计算了稻田种植面积和作物生长指数（EVI）。
3. 分析了MODIS和Sentinel-2数据的直方图，展示了作物生长指数和作物产量的分布情况。
4. 通过地块和村庄对作物产量进行了统计和可视化，展示了不同地区的作物产量情况。

总体而言，该脚本主要用于分析和可视化印度Prakasam地区的稻田种植情况，以及利用遥感数据进行作物产量估算和分布分析。",研究使用Sentinel-2卫星数据在印度Kaushambi地区进行了植被覆盖分析。通过EVI指数分析，揭示了不同作物类型的生长状况。研究结果显示，该地区的农作物生长受到不同程度的影响。,"(1) 时间范围：无
(2) 地理范围：印度Prakasam地区
(3) 主题任务：稻田种植分析和可视化",黑豆种植面积分析；黑豆种植产量计算,农作物种植面积计算,4,农作物产量估算
9992,script_74805,"该脚本主要针对印度Prakasam地区的水稻种植情况进行了分析和可视化，包括以下主要内容：

1. 导入了印度地区的行政区划数据，并对Prakasam地区进行了筛选和可视化。
2. 使用MODIS数据集进行了2019年的植被指数（EVI）和植被生产力（GPP）的分析和可视化。
3. 计算了2019年Prakasam地区的洪涝指数（NDFI）和相应的时间点，并进行了可视化。
4. 分析了EVI和NDFI之间的关系，并通过图表展示了它们之间的变化趋势。
5. 最后，对水稻种植面积进行了计算，并通过图表展示了不同时间点的水稻种植面积变化情况。

这个脚本主要关注了Prakasam地区的水稻种植情况，并通过数据分析和可视化展示了相关的信息。",研究使用MODIS和Sentinel-2数据对印度Prakasam地区的植被覆盖进行监测。通过EVI指数分析，展示了不同时间段内植被覆盖的变化情况。利用遥感数据展示了不同作物类型的生长状况，包括水稻、玉米等。,"(1) 时间范围：2019年
(2) 地理范围：印度Prakasam地区
(3) 主题任务：水稻种植情况分析和可视化",稻田种植面积计算；农作物产量估算,农作物产量估算,4,农作物产量估算
9993,script_74806,"该脚本主要针对印度Kendujhar地区的稻田分布进行了分析和可视化，包括以下主要内容：

1. 导入了Kendujhar地区的行政区划和地理数据。
2. 使用哨兵-1卫星图像集，筛选了2018年5月至9月的VV和VH极化数据。
3. 计算了VV和VH极化数据的季节平均值，并进行了遥感影像分类，标记了稻田和水体。
4. 使用数字高程模型（DEM）计算了斜坡，排除了森林和山地等非稻田区域。
5. 通过遥感影像分类结果计算了Kendujhar地区的稻田面积，并导出了稻田分布的遥感影像。

这个脚本主要用于分析Kendujhar地区的稻田分布情况，通过遥感数据和空间分析技术实现了对稻田的识别和面积计算。",研究使用MODIS数据对印度Prakasam地区2019年的植被覆盖和生产力进行了分析，发现EVI和NDFI之间存在关联。通过遥感图像展示了地区水文和植被变化情况。,"(1) 时间范围：2018年5月至9月
(2) 地理范围：印度Kendujhar地区
(3) 主题任务：稻田分布分析",稻田识别；稻田面积变化分析,农田干旱情况分析,4,农作物种植区域变化分析
9994,script_74814,"该脚本主要针对印度Jagtial地区的稻田种植情况进行了分析和可视化，包括以下主要内容：

1. 导入了Jagtial地区的行政区划和地理数据。
2. 使用Sentinel-2和Sentinel-1数据集进行了NDVI计算和水稻种植区域的识别。
3. 分析了2018年6月至8月期间的稻田种植情况，计算了每个时间段内的稻田面积（以平方米为单位）。
4. 通过地图层和图表展示了不同时间段内的稻田种植面积和变化趋势。
5. 导出了稻田种植面积数据和相关图像到Google Drive和Earth Engine资产中。",在印度Kendujhar地区，利用2018年5月9日的VV和VH极化SAR数据，通过差分干涉技术分析地表形变，结合数字高程模型和地形特征，研究了地质灾害影响。研究结果表明，该技术对Kendujhar地区地质灾害监测具有潜在应用。,"(1) 时间范围：2018年6月至8月
(2) 地理范围：印度Jagtial地区
(3) 主题任务：稻田种植情况分析",稻田识别；稻田面积计算,农作物种植面积计算,4,农作物种植面积计算
9995,script_74819,"该脚本主要针对印度Prakasam地区的稻田进行了分析和可视化，包括以下主要内容：

1. 导入了Prakasam地区的地理数据和印度行政区划数据。
2. 使用Sentinel-1数据进行了稻田的雷达影像处理，包括转换为自然单位和对数单位，以及应用了改进的Lee滤波器。
3. 创建了稻田的时间序列影像，包括了2019年每月的合成影像，并对稻田进行了分类和可视化。
4. 创建了交互式图表，可以通过点击地图上的点来查看Sentinel-1数据的时间序列变化。

这个脚本主要用于分析和可视化印度Prakasam地区的稻田情况，为农业和土地利用研究提供了有用的空间信息。",该文介绍了使用Sentinel-2和Sentinel-1数据对印度Jagtial地区的植被覆盖和土地利用进行监测。通过NDVI和水体监测，分析了2018年6月8日的植被覆盖变化。利用Google Drive和Earth Engine存储和处理数据。,"(1) 时间范围：2019年
(2) 地理范围：印度Prakasam地区
(3) 主题任务：稻田分析和可视化",稻田种植面积计算；稻田面积变化趋势分析,农作物产量预测,4,农作物种植区域变化分析
9996,script_74823,"该脚本主要针对印度Amreli地区的农作物遥感监测进行了分析和可视化，包括以下主要内容：

1. 导入了Amreli地区的地理数据和卫星影像数据。
2. 使用ESA的WorldCover数据集进行农作物分类，并筛选出棉花种植区域。
3. 对种植区域进行分层抽样，获取了3000个样点，并筛选出棉花种植区域。
4. 获取了Sentinel-1雷达影像数据，并对特定点进行了时间序列分析和可视化。
5. 通过图表展示了不同地点的S1 VH值随时间的变化趋势，并导出了时间序列数据。

这个脚本主要用于农作物遥感监测，分析了特定地区的棉花种植情况，并进行了时间序列分析和可视化。",使用Sentinel-1数据对印度Prakasam地区进行地表沉降监测，利用Lee滤波处理数据，观察2019年间地表沉降情况。研究为农业和土地利用提供空间信息支持。,"(1) 时间范围：无
(2) 地理范围：印度Amreli地区
(3) 主题任务：农作物遥感监测",稻田种植情况分析,农田干旱情况分析,4,农作物种植区域变化分析
9997,script_74860,"该脚本主要针对印度Nabarangapur地区的作物生长情况进行了分析和可视化，包括以下主要内容：

1. 导入了印度Nabarangapur地区的土地利用/土地覆盖数据和行政区划数据。
2. 展示了Nabarangapur地区的行政区划和作物生长采样点的地理位置。
3. 创建了作物生长的遥感遮罩，并计算了长期平均的最大植被指数（EVI）。
4. 分别分析了2017年、2018年的作物生长情况，并计算了作物生长异常值。
5. 通过地图层和统计数据可视化了作物生长异常情况，并导出了统计数据到Google Drive。

这个脚本主要用于分析Nabarangapur地区的作物生长情况，通过遥感数据和统计分析，展示了作物生长的变化趋势和异常情况。",利用ESA的WorldCover数据，对印度Amreli地区进行土地利用分类，提取3000个样本点，利用Sentinel-1影像数据分析土地覆盖变化。结果显示不同作物类型的S1 VH值随时间变化。,"(1) 时间范围：2017年、2018年
(2) 地理范围：印度Nabarangapur地区
(3) 主题任务：作物生长情况分析",棉花种植情况分析,农田干旱情况分析,4,农作物生长状况评估/预测
9998,script_74893,"该脚本主要针对爪哇岛稻田的气象和农业干旱分析，包括以下主要内容：

1. 导入了爪哇岛的地理数据和MODIS遥感影像数据集。
2. 进行了SPI（标准化降水指数）和VHI（植被健康指数）的简单方法分析。
3. 对数据进行了遥感图像处理，包括质量掩蔽和统计计算。
4. 计算了VCI（植被状况指数）和TCI（温度状况指数），并最终得到了VHI。
5. 展示了VHI的时间序列图表，并提供了数据导出到Google Drive的功能。

该脚本主要用于分析爪哇岛稻田的气象和农业干旱情况，以及相关的遥感数据处理和可视化。",该文段描述了对印度Nabarangapur地区的土地利用变化进行研究。利用2017和2018年的EVI数据，通过遥感技术分析了该地区的土地利用变化，结果表明该地区的土地利用发生了显著变化，对作物类型进行了统计分析并存储在Google Drive中。,"(1) 时间范围：无
(2) 地理范围：爪哇岛
(3) 主题任务：气象和农业干旱分析",农作物生长情况分析,农作物生长状况预测,4,干旱受损情况分析
9999,script_79971,"该脚本主要针对MODIS和Sentinel-2卫星数据进行了时间序列的地表植被指数（EVI）分析和可视化，包括以下主要内容：

1. 导入了MODIS和Sentinel-2的影像数据集，并对其进行了时间筛选和空间裁剪。
2. 计算了EVI的平均值、质量最佳影像和最小值，并对其进行了投影变换和重采样。
3. 对EVI进行了分类，生成了EVI最大值的分类图，并进行了可视化。
4. 分析了水稻的生长周期，计算了每个时段的水稻年龄，并对其进行了可视化。
5. 创建了交互式图表，展示了EVI和水稻年龄随时间的变化趋势。

这个脚本主要用于对植被指数和水稻生长情况进行分析和可视化。",该文段描述了利用MODIS影像数据进行植被健康指数（VHI）计算，以监测干旱情况。通过计算SPI、VCI、TCI指数，得出VHI值，并提供了VHI时空分布图。数据存储在Google Drive上，可供进一步分析。涉及农业、林业等多个领域。,"(1) 时间范围：无
(2) 地理范围：无
(3) 主题任务：植被指数和水稻生长情况分析",稻田干旱情况分析,农田干旱情况分析,4,干旱受损情况分析
